Game Title,Game Genre,Pricing,Publisher,Release Date,Platform,Rating,Number of Ratings
Keyboard Warrior: Dreamstate,Action,$7.00,Cosmos,Jul 23 2022,n/a,100.0,12
Pretentious Game,"Casual, Indie",$1.99,Keybol,May 20 2014,n/a,79.0,122
Jigsaw Puzzle Best Places,"Casual, Strategy",$0.99,Tribus Games Indie,Dec 16 2022,n/a,90.0,21
Bang Bang Fruit,"Casual, Indie",$0.99,Snkl Studio,Feb 14 2017,n/a,55.0,199
Pile Up!,"Casual, Indie, Strategy, Early Access",$9.99,Remoob,Jun 2 2023,n/a,79.0,629
Whiskey-Four,"Adventure, Indie, RPG",$6.99,Hosted Games,Nov 7 2024,n/a,97.0,37
Ravenland,"Adventure, Indie, Strategy",$9.99,Prince Game Studio,Jul 17 2021,n/a,52.0,19
Contract With The Devil,"Action, Adventure, Casual",$4.99,AZ-Art Development Studio,Dec 11 2015,n/a,71.0,222
60 Seconds! Reatomized,"Adventure, Casual, Indie, Simulation, Strategy",$9.99,Robot Gentleman,Jul 25 2019,n/a,94.0,14376
RealFlight Evolution,"Indie, Racing, Simulation",$69.99,"Horizon Hobby, LLC",Oct 27 2022,n/a,82.0,443
Hira Hira Hihiru,"Adventure, Casual",$24.99,BA-KU,Nov 16 2023,n/a,98.0,430
Supernova Tactics,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy",$9.99,Peepod Inc.,Aug 1 2022,n/a,57.0,14
Nicole,"Adventure, Casual, Simulation",$18.99,Winter Wolves,Oct 17 2013,n/a,76.0,71
Out of Oblivion,"Action, Indie",$1.99,Writegg,Jul 20 2020,n/a,53.0,13
Beyond Shadowgate,Adventure,$17.99,"Zojoi LLC., GrahfMetal",Sep 19 2024,n/a,96.0,133
Desktopia: A Desktop Village Simulator,"Indie, RPG, Simulation, Strategy",$9.99,The Evergloom Team,Aug 5 2022,n/a,73.0,191
The Walking Dead: The Final Season,Adventure,$19.99,Telltale Games,Aug 14 2018,n/a,94.0,14458
Diner Bros Inc,"Casual, Indie",$4.99,JAYFLGAMES,Sep 6 2021,n/a,60.0,10
Disney The Princess and the Frog,Adventure,$19.99,Griptonite Games,Nov 17 2009,n/a,68.0,35
Shantae and the Pirate's Curse,"Action, Adventure, Indie, RPG",$19.99,WayForward,Apr 23 2015,n/a,94.0,1656
3D Aim Trainer,"Action, Adventure, Casual, Indie, Simulation, Free To Play, Early Access",Free,3D Aim Trainer,Jul 7 2021,n/a,85.0,2549
Motesolo : No Girlfriend Since Birth,"Indie, RPG, Simulation, Strategy",$22.99,INDICAVA INTERACTIVE,Jun 9 2021,n/a,85.0,944
Forge Industry,"Indie, Strategy",$16.99,BiteMe Games,Jul 21 2023,n/a,66.0,27
STRIKERS 1945 II,Action,$9.99,"CITY CONNECTION, Zerodiv",May 29 2020,n/a,94.0,92
my eyes deceive,"Adventure, Indie, RPG",Free To Play,nouhidev,Feb 3 2024,n/a,82.0,439
Panzer Paladin,Action,$19.99,Tribute Games Inc.,Jul 21 2020,n/a,78.0,290
Futanari Sex - BDSM Room,"Casual, Indie",$2.99,EroticGamesClub,May 10 2022,n/a,42.0,21
Senpai and the Mysterious Dungeon,"Adventure, RPG",$13.99,Ruhut Soft,Sep 30 2022,n/a,70.0,37
Neptunia x SENRAN KAGURA: Ninja Wars,"Action, RPG",$49.99,"Idea Factory, Compile Heart, Tamsoft",May 11 2022,n/a,83.0,862
Ymir,"Indie, Simulation, Strategy, Early Access",$34.99,Thibaud Michaud,Mar 16 2019,n/a,72.0,795
The Hotel,"Action, Adventure, Indie",$19.99,IL PALA,Nov 16 2022,n/a,85.0,109
Liquid Pinball,"Casual, Indie",$0.99,RunServer,Nov 24 2016,n/a,65.0,67
fault - milestone one,Adventure,$14.99,ALICE IN DISSONANCE,Aug 9 2013,n/a,93.0,2356
Immortal: Unchained,"Action, Adventure, RPG",$10.99,Toadman Interactive,Sep 7 2018,n/a,64.0,683
VR Roller Coaster - Cave Depths,"Action, Adventure, Casual",$0.99,ARLOOPA Inc.,Nov 21 2017,n/a,81.0,16
DwarfCorp,"Indie, Simulation, Strategy",$13.99,Completely Fair Games LLC,Feb 1 2019,n/a,56.0,158
Hentai vs Virus: I Am Waifu,"Action, Adventure, Casual, Indie",$2.99,Axyos Games,May 14 2020,n/a,87.0,351
Psionic Awake,"Action, Adventure, Indie, Early Access",$4.99,Mighty Cat,May 4 2023,n/a,65.0,152
WyrmBound,"Action, Adventure, RPG, Early Access",$14.99,Moonlit Dragon Interactive,Mar 20 2024,n/a,73.0,15
Space Invaders Extreme,Action,$19.99,TAITO CORP.,Feb 12 2018,n/a,90.0,204
Blue Wednesday: Prologue,"Adventure, Free To Play, Indie",Free,Buff Studio,Mar 9 2023,n/a,94.0,71
Parasitic Evil,"Action, Adventure, Simulation",$9.99,R's,Dec 5 2023,n/a,94.0,456
Green Reaper,"Action, Free To Play",Free,Team Slippers,Apr 28 2023,n/a,93.0,269
Phantom Signal — Sci-Fi Strategy Game,"Casual, Simulation, Strategy",$5.99,Veslo Games,Jan 16 2018,n/a,85.0,127
Chihiro Himukai Always Walks Away,Adventure,$19.99,SMILE,Jul 27 2021,n/a,97.0,223
The Orphan A Tale of An Errant Ghost - Hidden Object Game,"Adventure, Casual, Indie, Strategy",$1.99,Deertwig Studio,Jan 6 2020,n/a,11.0,17
Vampire Legends: The True Story of Kisilova,"Adventure, Casual",$14.99,Organic 2 Digital Studio,Dec 3 2015,n/a,88.0,400
Ian's Eyes,"Adventure, Indie",Free To Play,Sindie Games,Sep 1 2016,n/a,62.0,111
Dot to Dot Sweep,"Action, Casual, Indie",Free,T Cubed Software,Dec 8 2023,n/a,100.0,10
Epigraph,Indie,$2.99,Matthew Brown,Feb 19 2024,n/a,95.0,63
Florence,"Adventure, Casual, Indie",$5.99,Mountains,Feb 13 2020,n/a,93.0,11720
Fantasy Mosaics 17: New Palette,"Casual, Indie",$6.99,Andy Jurko,Aug 31 2016,n/a,100.0,10
Zero spring episode 2,"Adventure, Indie, RPG, Free To Play",Free To Play,Sonic-Alpha,Nov 29 2018,n/a,45.0,11
These nights in Cairo,"Casual, Indie",$7.99,Salamandra88,Oct 15 2017,n/a,91.0,236
Broadway: 1849,"Adventure, Indie, RPG",$4.99,Choice of Games,Nov 22 2017,n/a,84.0,13
Space Pilgrim Episode I: Alpha Centauri,"Adventure, Indie",Free To Play,"Pilgrim Adventures, GrabTheGames Studios",Dec 14 2015,n/a,88.0,1230
The Song of Seven : Overture,"Adventure, Indie",$7.99,Enlightened Games,May 17 2016,n/a,76.0,25
George VS Bonny PP Wars,"Action, Casual, Indie, Massively Multiplayer, Simulation",$2.99,Winter Bloom,Jul 27 2018,n/a,63.0,58
The Mystery of the Druids,Adventure,$4.99,House of Tales,Oct 30 2001,n/a,46.0,96
That Time I Got Reincarnated as an Orc,"Adventure, RPG",$18.99,HONEYSOFT,Jul 23 2021,n/a,89.0,335
Fantasy Match -Make a H match with cute young woman-,"Casual, RPG, Simulation",$7.99,魔界あ号営業所,Sep 10 2024,n/a,85.0,132
Pawn of the Dead,"Indie, Strategy",$6.99,Aslan Game Studio,Feb 19 2021,n/a,90.0,43
Tower Walker: MMO Grind Simulator,"Casual, Indie, RPG, Simulation",$9.99,Raptor Claw Games,Feb 8 2023,n/a,81.0,179
Welcome To... Chichester 2 - Part I : The Spy Of Chichester And The Eager Tourist Guide HD Edition,"Adventure, Casual, Free To Play, Indie",Free To Play,Triority Interactive Novels,Aug 3 2018,n/a,79.0,43
ABC: Audioreactive Beat Circle,"Action, Casual, Free To Play",Free To Play,Mlyst,Aug 21 2020,n/a,71.0,52
Unity Invaders,"Action, Casual, Indie, Free To Play",Free To Play,ELGameCure,Sep 25 2021,n/a,60.0,10
Leman,"Adventure, Indie, RPG, Strategy",$24.99,MDH Software,Apr 1 2022,n/a,86.0,37
Friend ReQuest - A Playable Teaser,"Adventure, Free To Play, Indie, Simulation",Free,Rosebud,Jul 8 2021,n/a,85.0,41
Rotten Apple,"Action, Adventure",$14.99,VRilliant Studios,Aug 24 2023,n/a,82.0,35
Little Hearts,"RPG, Simulation, Strategy",$12.99,ゆーぎり,Dec 2 2022,n/a,94.0,52
The Savior's Gang,"Action, Adventure, Casual, Indie, Strategy",$4.99,Catness Game Studios,Mar 2 2019,n/a,80.0,30
Pinball,"Casual, Indie, Simulation",$24.99,baKno Games,Nov 21 2007,n/a,36.0,11
Bunnyrama,"Adventure, Casual, Indie, Strategy",$2.99,Starwind Games,Dec 19 2016,n/a,95.0,24
Combo Card Clashers,"RPG, Strategy",$11.99,Burnt Games LLC,May 16 2024,n/a,82.0,80
BIT.TRIP CORE,"Action, Indie",$9.99,Gaijin Games,Oct 2 2012,n/a,59.0,132
LostWinds,Adventure,$9.99,Frontier Developments,Mar 24 2016,n/a,84.0,513
A Day For A Kitten,"Indie, RPG, Simulation",$1.99,橘猫的一天,Nov 29 2017,n/a,78.0,23
Cascadia,"Strategy, Early Access",$14.99,Dire Wolf,Oct 30 2024,n/a,100.0,23
Watermelon Game,"Casual, Indie, Simulation, Strategy",Free,IfLoooop,Nov 7 2023,n/a,91.0,1074
Portal: Revolution,"Action, Adventure, Casual",Free,Second Face Software,Jan 6 2024,n/a,95.0,21136
Antioch: Scarlet Bay,"Adventure, Casual, Indie",$4.99,Midnight Mood Studio,Nov 25 2022,n/a,80.0,197
Fates of Ort,"Adventure, Indie, RPG",$14.99,8BitSkull,Mar 31 2020,n/a,88.0,127
Drekirokr - Dusk of the Dragon,"Indie, RPG, Early Access",Free,Ragnarökr Project,Jun 10 2020,n/a,84.0,32
Saki and the Crucible of Debauchery,"Indie, RPG",$8.99,ofuroworks,Jul 25 2024,n/a,94.0,168
Tiny Battle Simulator,"Action, Adventure, Casual, Indie, Simulation, Strategy",$4.99,vidiludi games and entertainment,Sep 10 2018,n/a,85.0,35
Ultimate Tic-Tac-Toe,"Casual, Free To Play",Free to Play,Tigerish Games,Apr 28 2015,n/a,83.0,1531
Out of Space,"Casual, Indie, Strategy",$14.99,Behold Studios,Feb 26 2020,n/a,79.0,1776
KeyWe,"Casual, Indie",$24.99,Stonewheat & Sons,Aug 31 2021,n/a,91.0,1077
Magnus Failure,"Adventure, Casual, Indie",$4.99,Sons of Welder,Jul 1 2021,n/a,73.0,19
CityWarHeroes VR,"Action, Casual, Indie, Early Access",Free To Play,eiNpictures,Dec 13 2019,n/a,81.0,16
NUMB,Indie,$6.99,Sakarikos Kleanthis,Sep 27 2019,n/a,20.0,10
Ceiba,Indie,$6.99,"Wirion, 7DOTS",Nov 10 2023,n/a,94.0,191
Kane and Lynch: Dead Men™,Action,[],IO Interactive,Nov 13 2007,n/a,66.0,2553
Colonize Prologue,"Simulation, Strategy",Free,Rembrosoft,May 25 2022,n/a,64.0,500
69 Iris Hot,"Casual, Indie",$4.99,Loolust,Dec 28 2021,n/a,87.0,40
Action Henk,"Action, Indie, Racing",$14.99,RageSquid,May 11 2015,n/a,92.0,280
Grand Soul Story,"Adventure, Indie, RPG",$14.99,Jeremy Reineck,Mar 19 2024,n/a,86.0,22
Hush Hush - Only Your Love Can Save Them,"Indie, Simulation, Strategy",$19.99,Sad Panda Studios,Apr 20 2023,n/a,94.0,1258
Canto I,"Action, Adventure, Indie, Free To Play",Free,LudosGD,Aug 13 2024,n/a,85.0,34
The Last Dogma - Wilder Wein Edition,"Adventure, Indie",$6.99,Sasha Darko,Jun 30 2015,n/a,52.0,34
Ultra Blade,"Action, Casual, Indie, RPG, Early Access",$2.99,Kyle Barrett,Feb 24 2023,n/a,76.0,17
Shiki,"Adventure, Free To Play, Indie",Free,HataIkeda,Nov 5 2019,n/a,95.0,22
Siberian Village,"Indie, Simulation",$9.99,Spirit,Feb 9 2024,n/a,68.0,16
Baker Business 3,"Casual, Indie, Simulation",$6.99,Living Code Labs,Dec 14 2022,n/a,89.0,37
Predecessor,"Action, Strategy, Free To Play",Free To Play,Omeda Studios,Aug 20 2024,n/a,72.0,12541
Jewel Match Twilight,"Casual, Indie",$6.99,Suricate Software,Oct 27 2022,n/a,100.0,17
One Piece Burning Blood,Action,$49.99,"Spike Chunsoft Co., Ltd.",Sep 1 2016,n/a,81.0,3527
The Yawhg,"Indie, RPG",$9.99,"Damian Sommer, Emily Carroll",May 30 2013,n/a,84.0,1083
Power Fantasy,"Action, RPG, Free To Play, Early Access",Free To Play,Lava Lamb Games,Oct 23 2023,n/a,84.0,165
Frincess&Cnight,"Action, Adventure, Indie",$3.99,Singlecore Games,Sep 11 2021,n/a,95.0,118
SpunkStock: Music Festival,"Action, Indie",$14.99,RegulusNSFW,Jan 26 2023,n/a,95.0,314
Made Marion,"Adventure, Casual, Indie, Early Access",$29.99,Velvet Cupcake Games,Nov 16 2023,n/a,95.0,20
Sky Residences at Ice District,Utilities,Free,Real Estate in Virtual Reality,Aug 15 2018,n/a,100.0,10
DANGEROUS DUELS,"Action, Indie",$4.99,Sophie Houlden,Jul 12 2014,n/a,83.0,12
DashPanel,Utilities,Free To Play,PyrofrogStudos,Jan 5 2018,n/a,82.0,584
Ghost Files 2: Memory of a Crime,"Adventure, Casual",$14.99,Brave Giant LTD,Nov 14 2019,n/a,80.0,113
Diner Dash:® Hometown Hero™,Simulation,$9.99,PlayFirst,Aug 12 2009,n/a,34.0,266
ERSATZ,"Action, Indie",$1.99,Paris Stalker,Sep 13 2017,n/a,92.0,13
SlingStar,"Casual, Free To Play",Free To Play,greasefiregames,Jan 27 2022,n/a,90.0,20
Mittelborg: City of Mages,"Adventure, Indie, Simulation, Strategy",$14.99,Armatur Games,Jun 20 2019,n/a,58.0,75
Train Your Minibot,"Casual, Indie, Strategy, Early Access",$9.99,Fishagon LLC,Jun 30 2021,n/a,100.0,10
AniCursor,"Indie, Animation & Modeling, Design & Illustration, Utilities, Web Publishing, Early Access",$1.99,Sainlaster,Jul 21 2023,n/a,92.0,71
RainWallpaper,"Animation & Modeling, Design & Illustration, Utilities, Early Access",$3.99,RainySoft,Jan 28 2019,n/a,60.0,640
Savant - Ascent,"Action, Indie",$1.99,D-Pad Studio,Dec 4 2013,n/a,93.0,2149
Legend of Homebody,"Casual, Indie, Simulation",$5.99,疯王子,Jul 8 2021,n/a,82.0,377
Isabella: Chasing Shadows,"Action, Adventure, Casual, Indie, Early Access",$11.99,Badtimetales,Jun 21 2024,n/a,87.0,39
ESport Manager,"Action, Indie, Simulation, Sports, Strategy",$9.99,InImages,Jun 18 2018,n/a,40.0,153
DrainLive,"Action, Indie, Massively Multiplayer, Free To Play",Free To Play,XPELLGAMES,Dec 13 2019,n/a,76.0,81
Riddle Joker,"Adventure, Casual",$34.99,YUZUSOFT,Dec 18 2020,n/a,98.0,4582
Meow-Jong,"Casual, Simulation, Strategy",$1.99,"Pixel Barrage Entertainment, Inc.",Nov 3 2016,n/a,100.0,34
CRASH TEST IDIOTS 2 (MULTIPLAYER),Racing,$0.99,Archor Wright,Dec 14 2023,n/a,85.0,14
[Chilla's Art] The Night Way Home | 帰り道,"Action, Adventure, Casual, Indie, Simulation, Strategy",$4.99,Chilla's Art,Aug 6 2021,n/a,67.0,253
Dangerous,"Action, Adventure, Indie, RPG, Simulation, Strategy",$19.99,Binary Helix,Dec 16 2014,n/a,30.0,33
Try to Fly,"Casual, Simulation, Sports",$9.99,BoomBit,Nov 25 2022,n/a,50.0,10
Maku,"Action, Adventure, Casual, Indie, Early Access",$1.99,whelp,Jul 28 2022,n/a,67.0,28
Harmonic Depths,"Casual, Indie, Simulation, Free To Play",Free To Play,Override,Dec 8 2023,n/a,100.0,13
Tamiku,"Action, Adventure, Indie",$2.99,"Josyan, Bibiki",Sep 18 2020,n/a,92.0,14
Acolyte: Prologue,"Adventure, Free To Play, Indie",Free To Play,Superstring,Jan 10 2021,n/a,78.0,83
Sweven,"Adventure, Indie",$1.99,CG-Interactive,Apr 22 2017,n/a,60.0,30
Formata,"Action, Casual, Indie, Simulation, Strategy",$9.99,Nezon Production,Dec 7 2017,n/a,65.0,816
Blade Prince Academy,"Indie, RPG, Strategy",$19.99,Angel Corp,Mar 7 2024,n/a,70.0,44
One Ping Only,"Action, Adventure, Casual, Free To Play, Indie",Free,Triconn Games,Apr 15 2018,n/a,91.0,248
Harmony's Odyssey,"Adventure, Indie",$14.99,MythicOwl,Oct 19 2022,n/a,93.0,235
Sleep Tight,"Action, Casual, Indie, Strategy",$9.99,Bearfoxbear,Mar 24 2021,n/a,85.0,21
Spice Trade,"Adventure, RPG, Free To Play",Free,"Kalle Hamm, Juha Holopainen, Sade Kahra, Dzamil Kamanger, Michiko Isogai, Goran Mrdja",Jun 4 2024,n/a,91.0,12
Der Milchbauer,Simulation,$2.99,NMY Mixed-Reality Communication GmbH,Aug 21 2018,n/a,40.0,10
Cyber Lounge Tycoon,"Casual, Indie, Simulation, Strategy",$9.99,TDSR Entertainment LLC,Nov 1 2023,n/a,83.0,12
69 Naomi Hot,"Casual, Indie",$4.99,Loolust,Oct 28 2022,n/a,81.0,27
Chair Simulator,"Casual, Free To Play, Simulation",Free,MSCHF Product Studio Inc,May 14 2021,n/a,89.0,5235
Zup! 5,"Casual, Indie",$1.99,Quiet River,Jun 13 2017,n/a,93.0,2664
Lucky Hero,"Casual, Indie, Strategy",$10.99,mora churrasco studio,Nov 16 2023,n/a,84.0,69
Retro Karting 22,"Casual, Racing",Free To Play,"Joaquin Telleria, Manuel Telleria",May 9 2022,n/a,62.0,16
Tough Love Arena,"Action, Indie, Early Access",$11.99,"M. Paul Weeks, Amy Xu",May 5 2022,n/a,95.0,24
Orbital Racer,"Indie, Racing, Simulation",$14.99,Paweł Dywelski,Dec 14 2017,n/a,66.0,27
Kawaii Neko Girls 2,"Adventure, Casual, Indie, RPG, Simulation, Free To Play",Free To Play,Kawaii,Mar 6 2023,n/a,75.0,370
Batman™: Arkham VR,Adventure,$19.99,Rocksteady Studios,Apr 25 2017,n/a,65.0,1506
Midnight: Submersion - Nightmare Horror Story,"Action, Adventure, Casual, Indie",$4.99,Midnight Games,Nov 8 2021,n/a,86.0,120
Sons of Ra,"Action, Indie, Strategy",$14.99,Pharaoh Hound Games,Apr 15 2021,n/a,68.0,35
LUNA The Shadow Dust,"Adventure, Casual, Indie",$19.99,Lantern Studio,Feb 13 2020,n/a,89.0,1241
UnnamedGame RPG,"Casual, Free To Play, Indie, RPG, Early Access",Free To Play,Weslington,Feb 8 2022,n/a,54.0,46
VRchaeology: Prologue,"Adventure, Casual, Free To Play",Free To Play,Play Nicely,Dec 1 2016,n/a,90.0,40
Yeetus,"Action, Adventure, Indie, Strategy",$3.99,YarnCat Games,Dec 15 2023,n/a,100.0,20
The Paradixion: Laboratory,"Adventure, Indie",$3.99,GomPangGames,Feb 29 2024,n/a,93.0,31
Alchemy Story,Simulation,$19.99,Cozy Bee Games,Apr 15 2020,n/a,79.0,164
Alphadia Genesis,"Action, Adventure, RPG",$9.99,EXE-CREATE,Jan 12 2015,n/a,77.0,81
TERMINUS,"Casual, Indie",$7.99,Showbag Entertainment,Aug 7 2020,n/a,95.0,24
Encoded War,"Casual, Indie, Simulation",$11.99,Somnolent Team,Jan 20 2023,n/a,80.0,35
National Machine,"Indie, Simulation, Strategy, Early Access",$14.99,Eric Sun,Jun 29 2018,n/a,57.0,54
Putt-Putt® Enters the Race,"Adventure, Casual",$6.99,Humongous Entertainment,Jan 1 1998,n/a,96.0,129
Deathwish Enforcers Special Edition,Action,$19.99,Monster Bath Games Inc.,Feb 14 2024,n/a,84.0,64
Smooth Operators,"Casual, Indie, Simulation, Strategy",$2.99,Heydeck Games,Jan 14 2013,n/a,72.0,221
Starflex-VR,"Audio Production, Utilities, Video Production",Free To Play,Starflex-VR,Jan 6 2022,n/a,57.0,19
QuiVr,"Action, Casual, Indie, Simulation",$19.99,Blueteak,Jun 18 2018,n/a,89.0,482
Sumire,"Adventure, Casual, Indie",$5.99,GameTomo Team,May 26 2021,n/a,95.0,719
Vacuum Warrior - Idle Game,"Casual, Indie, Free To Play, Early Access",Free To Play,Benjamin Staugaard,Jun 29 2023,n/a,82.0,698
Dino Cub,Casual,$1.99,Attack Studio,Nov 15 2021,n/a,100.0,20
Hex of the Lich,Strategy,$14.99,Clobster Games,Jul 29 2022,n/a,88.0,17
The Happies - Amber Falcon,"Adventure, Casual, Indie",$4.99,Troglodyte Studio,Apr 9 2024,n/a,91.0,12
Orion: A Sci-Fi Visual Novel,"Adventure, Casual, Simulation",$4.99,Cylight Studios,Sep 28 2015,n/a,52.0,36
DOOMBRINGER,"Action, Indie, Early Access",$14.99,Anomic Games,Jun 4 2021,n/a,82.0,52
Candle Prick,"Casual, Indie",$7.99,moraguma,Nov 3 2022,n/a,94.0,35
Dead Blue Rose,"Action, Adventure, Indie, Free To Play",Free To Play,ColdBones,Jun 17 2024,n/a,46.0,26
PICO PARK:Classic Edition,"Action, Casual, Indie",Free To Play,TECOPARK,Apr 28 2016,n/a,72.0,1419
Elven Legend 2: The Bewitched Tree,"Casual, Indie, Strategy",$1.99,Growing Grass Studio,May 12 2017,n/a,70.0,20
MUKKE Demo,"Indie, RPG, Simulation",[],APETENSE Interactive,Mar 28 2024,n/a,100.0,11
PulseCharge,"Action, Indie",$0.99,Frozenmerk Games,Jan 27 2016,n/a,50.0,90
(Neg)Entropic Wandering,"Casual, Indie, Free To Play",Free,Ryan Nein,Jul 19 2024,n/a,90.0,10
Ashes,"Action, Adventure, Indie",$0.99,FurGoldGames,Jun 28 2017,n/a,59.0,42
Soulmask,"Adventure, Indie, Massively Multiplayer, RPG, Simulation, Early Access",$29.99,CampFire Studio,May 30 2024,n/a,78.0,9352
Balance Roll,"Adventure, Casual, Indie",$3.99,Marvelous Games,Mar 15 2019,n/a,83.0,12
Mary Skelter Finale,"RPG, Strategy",$39.99,"Compile Heart, Idea Factory, Ghostlight LTD",Sep 12 2023,n/a,74.0,74
Dark Days : Devil Hunt Prologue,"Action, Adventure, Indie, RPG, Free To Play",Free To Play,Mavi Game Studios,Jan 11 2023,n/a,65.0,20
Tabletop Playground,"Casual, Indie, RPG, Simulation, Strategy, Early Access",$14.99,Plasticity Studios,May 15 2020,n/a,86.0,87
My Happy Girls,"Casual, Indie",$0.99,Kotovodk Studio,Jul 12 2019,n/a,65.0,35
Requiem,"Adventure, Indie",Free,Hellion Studios,May 4 2021,n/a,80.0,15
Adventures of Quin85,"Action, Adventure",Free,Deathclaim (Dreadnoughts),May 29 2023,n/a,87.0,48
Driver® Parallel Lines,Racing,$9.99,Ubisoft Reflections,Jun 26 2007,n/a,90.0,1160
Homebrew32,"Action, Adventure, Indie",$5.99,MON Studios LLC,Jan 16 2024,n/a,95.0,22
CROPS!,"Casual, Indie, Strategy",$7.99,Bocary Studios,Jul 17 2024,n/a,89.0,82
DeepWeb,"Action, Indie",$9.99,ImageCode,Sep 20 2018,n/a,66.0,15
Serbian Dancing Lady,"Action, Adventure, Casual, Indie, RPG, Simulation",$0.99,Astra Playroom,Feb 16 2024,n/a,67.0,28
Agent Team Simulator,"Casual, Free To Play, Indie, RPG, Simulation",Free To Play,NerdyBird Studios,May 8 2023,n/a,78.0,38
Deity Driving,Adventure,Free,Graceless Games,Jan 21 2020,n/a,100.0,46
Lynne,"Indie, Simulation, Free To Play",Free,ebi-hime,Jul 13 2018,n/a,79.0,1021
Puzzle Quest 3,"Action, Adventure, Casual, RPG, Strategy, Free To Play",Free To Play,Infinity Plus 2,May 30 2023,n/a,50.0,677
IHF Handball Challenge 12,Sports,$2.99,Neutron Games,Nov 28 2011,n/a,69.0,63
Spirit City: Lofi Sessions,"Casual, Indie, Simulation",$11.99,Mooncube Games,Apr 8 2024,n/a,97.0,6178
HardPunch: Sex Plague,"Action, Adventure, RPG",$11.99,by Cassandra,Jan 21 2021,n/a,45.0,48
Gary Grigsby's War in the East 2,"Simulation, Strategy",$79.99,2by3 Games,Dec 10 2021,n/a,88.0,207
Hunahpu Quest. Mechanoid,"Adventure, Indie",$0.99,Rumata Lab,Jan 14 2018,n/a,77.0,35
Choo Choo Survivor,"Action, Casual, Indie, RPG, Simulation",$2.99,GTGD,Jun 26 2023,n/a,87.0,473
Cue Club 2: Pool & Snooker,"Action, Casual, Indie, Simulation, Sports, Strategy",$18.99,Bulldog Interactive,Mar 7 2016,n/a,89.0,653
Welcome to the Adventurer Inn!,"Indie, RPG, Simulation",$19.99,peperoncino,Apr 2 2021,n/a,56.0,81
Ling Hun,"Action, Adventure, Casual, Indie",$4.99,Ling Hun Project,Feb 12 2024,n/a,100.0,10
QUESTER | OSAKA,"Indie, RPG",$19.99,Thousand Games,Mar 18 2024,n/a,85.0,27
Valefor,"RPG, Strategy",$14.99,Valefor Ltd,Nov 8 2024,n/a,74.0,54
Ninza,"Action, Indie, Free To Play",Free To Play,Klakmioch,Aug 28 2024,n/a,98.0,78
Felix Jumpman,"Action, Casual, Indie",$0.99,"ThinkOfGames, The Storytelling Studio",Jan 24 2017,n/a,66.0,69
Mad Princess: The Great Gladiators,"Indie, RPG",$17.99,Atorasoft,Dec 29 2017,n/a,100.0,13
Tay Son Dynasty,"Action, Indie, RPG, Free To Play",Free To Play,SH Studio,Jul 11 2023,n/a,66.0,89
Death Unphased,"Action, Indie",$4.99,Two Slash Nine Games,Oct 2 2023,n/a,100.0,17
Airline Manager,"Simulation, Free To Play",Free To Play,Trophy Games,Jun 23 2021,n/a,70.0,2208
WUFO,"Action, Casual, Free To Play, Indie",Free,"Madirex, DiverInk",Dec 13 2022,n/a,92.0,25
The Shadow Society,"Adventure, Casual, Indie, RPG",$8.99,Hosted Games,Feb 6 2020,n/a,52.0,25
3D PUZZLE - Battle Royal,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy",$199.99,PUZZLE Games,Jul 5 2023,n/a,84.0,13
Newlywed female teacher Miri,RPG,$3.99,zzzgame,Oct 10 2024,n/a,16.0,12
Hydroponics Farm & Store Simulator,"Indie, Simulation, Early Access",$9.99,Bewolba Studios,Oct 24 2024,n/a,80.0,47
Soko Loco Deluxe,"Indie, Simulation, Strategy",$9.99,Sokpop Collective,Nov 13 2019,n/a,79.0,84
Blackheart,"Action, Adventure, Indie, RPG",$19.99,Hyporeal,Oct 30 2024,n/a,100.0,11
Countryballs: Modern Ballfare,"Action, Indie, Simulation",$4.99,Mildly Professional,Nov 12 2023,n/a,95.0,200
Gangs of Space,"Action, Free To Play, Indie, Massively Multiplayer, RPG, Early Access",Free To Play,Little Big MMO,Aug 10 2017,n/a,76.0,418
Aberoth,"Action, Adventure, Free To Play, Indie, Massively Multiplayer, RPG",Free,"Jarbit, Castle art by Yuriy Gusev",Jul 17 2015,n/a,64.0,1429
Seven Days,Adventure,$39.99,LIFE0,Dec 13 2019,n/a,98.0,151
