Game Title,Game Genre,Pricing,Publisher,Release Date,Platform,Rating,Number of Ratings
Scifi Zombie,Action,$0.99,Ready To Play,Jul 15 2024,n/a,91.0,12
Nonogram Kingdom,"Casual, Free To Play, Indie, Strategy",Free To Play,RikkiGames Limited,Apr 13 2022,n/a,52.0,38
Palace of Cards,"Casual, Free To Play, Indie, Strategy",Free To Play,Spiele-Palast GmbH,Dec 14 2017,n/a,67.0,237
Highwater,"Action, Adventure",$19.99,Demagog Studio,Mar 14 2024,n/a,69.0,33
Memento Mori 2,"Adventure, Indie",$24.99,Centauri Production,May 13 2014,n/a,69.0,114
HitBox,"Action, Indie",Free,"Tyler Rogers, David Colson",Jan 30 2017,n/a,60.0,141
The Sheltered,"Action, Adventure, Indie",$4.99,Benjamin Famiglietti,Apr 16 2015,n/a,65.0,32
Start11 v2,Utilities,$9.99,Stardock,Jan 31 2024,n/a,57.0,132
Soobmarinno,"Casual, Indie",$19.99,Soobmarinno Games,Jan 7 2021,n/a,81.0,11
Animal Trail ☆ Girlish Square LOVE+PLUS,"Adventure, Casual",$4.99,Whirlpool,Nov 17 2023,n/a,83.0,12
Guardian,"Action, Adventure, Casual, Indie",Free To Play,Black Banshee Studios,Aug 17 2022,n/a,63.0,11
Redie,"Action, Indie",Free To Play,Rückert Broductions,Dec 1 2016,n/a,79.0,249
Cats Hidden in Bali,"Casual, Indie",$0.99,Travellin Cats,Sep 24 2023,n/a,98.0,1011
The Morgue Fissure Between Worlds,"Adventure, Indie",$0.99,Zoltok's,Mar 31 2017,n/a,53.0,13
Tower of Chaos,"Action, Strategy",$14.99,Laughing Fox Games,Jul 25 2023,n/a,74.0,31
Bō: Path of the Teal Lotus,"Action, Adventure, Indie",$19.99,"Squid Shock Studios, Christopher Stair, Trevor Youngquist",Jul 17 2024,n/a,80.0,675
Dark Cards,"Indie, Strategy",$9.99,Pixel Cattle Games,Sep 10 2020,n/a,65.0,23
Brumm,Racing,$4.99,eiloware,Nov 1 2016,n/a,63.0,11
Reapers,"Indie, RPG, Strategy",Free To Play,NeoReel Inc.,Oct 3 2023,n/a,72.0,11
Devil's Dive,Action,$3.99,1984pxls,Jul 7 2023,n/a,90.0,30
Beekyr Reloaded,"Action, Adventure, Indie",$9.99,KaleidoGames,Nov 14 2017,n/a,86.0,67
Reversion - The Return (Last Chapter),"Adventure, Casual, Indie",$9.99,3f Interactive,Feb 28 2020,n/a,84.0,73
Crush the Industry,"Indie, RPG, Strategy, Early Access",$14.99,Cognoggin Games,Mar 30 2023,n/a,92.0,125
SUPER LIFTPIA,Action,Free To Play,かべろくん,Dec 20 2023,n/a,73.0,19
Sakura Sakura,"Casual, Indie",$34.99,Hiqosoft,Nov 19 2018,n/a,88.0,35
Act of War: Direct Action,Action,$2.99,Eugen Systems,Mar 14 2005,n/a,90.0,506
Tales From The Arcade: Starship Murder,"Adventure, Indie, Simulation",$2.99,My Next Games,Sep 11 2023,n/a,100.0,10
Across the Galaxy: Stellar Dominator,"Action, Indie, Strategy, Early Access",$9.99,GameTrail Studio,Dec 2 2021,n/a,94.0,18
Sumoman,"Action, Adventure, Indie",$14.99,Tequilabyte Studio,Mar 28 2017,n/a,79.0,516
Letter Quest: Grimm's Journey,"Casual, Indie",$7.99,Bacon Bandit Games,Nov 20 2014,n/a,96.0,204
Gobyworld,"Adventure, Casual, Free To Play, Indie",Free,Lisha Pleasure Industries,Apr 13 2023,n/a,91.0,49
HYPERJUSTICE,"Action, Indie",$4.99,"Jackson Clayton, Andy Sharpe, Liam A'Hearn, Zane Kidwell",Dec 16 2021,n/a,91.0,12
The Other: Rosie's Road of Love,"Casual, RPG",$4.99,Rabbiton,May 13 2021,n/a,100.0,12
3tene,Animation & Modeling,Free,"PLUSPLUS Co.,LTD",Jul 17 2018,n/a,87.0,306
Sacred 3,"Action, RPG",$14.99,Keen Games,Aug 5 2014,n/a,25.0,2105
Hentai beautiful girls 2,"Casual, Indie",$2.99,Laush Dmitriy Sergeevich,Apr 19 2019,n/a,71.0,28
Kingdom of Wreck Business,"Action, Indie, Simulation, Strategy",$9.99,WarZoneLab,Jun 16 2023,n/a,35.0,113
Undead Development,"Action, Indie, Simulation",$17.99,"Masterstrike, LadrikDev",Jan 13 2021,n/a,78.0,325
Leaflet Love Story,"Adventure, Casual, Indie, RPG",$2.99,"G+工程团, 橘子班",Aug 20 2018,n/a,91.0,694
Another Crab's Treasure,"Action, Adventure, Indie",$29.99,Aggro Crab,Apr 25 2024,n/a,94.0,10131
Just Skill Shooter,"Action, Adventure, RPG, Simulation, Strategy",$9.99,Gamesforgames,May 31 2023,n/a,57.0,28
The Automatician,"Adventure, Casual, Indie",$7.99,DreamPunks,Jul 23 2017,n/a,52.0,17
Stardust Vanguards,"Action, Casual, Indie",$3.99,Zanrai Interactive,Jan 30 2015,n/a,85.0,49
Digital Audio Wasteland,"Adventure, Casual, Indie, Free To Play",Free,Dawesome Studios,Apr 29 2024,n/a,87.0,24
Wanderlust: Travel Stories,"Adventure, Indie",$14.99,Different Tales,Sep 26 2019,n/a,87.0,99
Toymaker,"Indie, RPG",$6.99,Red Skald,Mar 24 2017,n/a,100.0,10
MODERN NAVAL COMBAT,"Action, Casual, Indie, Simulation, Strategy, Early Access",$19.99,黑丝带制作组,Dec 1 2022,n/a,63.0,63
My Factory 我的工厂,"Indie, Simulation, Strategy, Early Access",$6.99,Great God,Sep 21 2017,n/a,50.0,55
Cyber Manhunt,"Indie, RPG, Simulation",$9.99,Aluba Studio,Feb 2 2021,n/a,93.0,13203
GROUND BRANCH,"Action, Indie, Simulation, Early Access",$29.99,BlackFoot Studios,Aug 14 2018,n/a,90.0,17945
How I Escaped Futa Prison,Action,$2.99,Cute Pen Games,Mar 23 2023,n/a,63.0,11
Medieval Trader Simulator,"Indie, Simulation",$3.99,DNA ARMY GAMING,Dec 18 2021,n/a,48.0,60
Hidden FPS Shooting Top-Down 3D,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy",$199.99,Top-Down Games,May 22 2024,n/a,100.0,11
Journey Of Life,"Action, Adventure, Casual, Indie, RPG, Simulation",$14.99,Hyperion Studio Limited,Feb 1 2021,n/a,56.0,590
Fly Tales,"Adventure, Casual, Indie, Simulation, Strategy",$0.99,Pip Plop Studios,Aug 19 2022,n/a,90.0,20
Grindstone,"Casual, Indie, Strategy",$19.99,Capybara Games,Jun 20 2022,n/a,93.0,164
AEW: Fight Forever,"Action, Sports",$39.99,YUKE'S,Jun 29 2023,n/a,60.0,1085
SafeZoneVR,"Action, Adventure, Free To Play, Indie",Free To Play,Lost Frame Development,Aug 30 2021,n/a,73.0,49
Trends,"Casual, Indie",Free,10101 Software,Jan 7 2019,n/a,76.0,13
Survirus,"Adventure, Indie, Simulation",$0.99,Team Alman,May 11 2022,n/a,75.0,16
Mini Settlers,"Indie, Simulation, Strategy, Early Access",$9.99,Knight Owl Games,Aug 8 2024,n/a,89.0,225
Chemically Bonded,"Adventure, Casual, Indie, RPG",$9.99,ds-sans,Nov 30 2019,n/a,90.0,61
MicroWorks,"Action, Casual, Indie, Free To Play",Free To Play,Agiriko,Sep 2 2022,n/a,81.0,1234
Clickteam Fusion 2.5,"Animation & Modeling, Education, Utilities, Web Publishing",$99.99,Clickteam,Dec 5 2013,n/a,90.0,1332
Night Flight,"Action, Indie, RPG",$1.99,Shao Indie,Aug 20 2022,n/a,100.0,11
Why Not?,"Action, Indie",$0.99,Horrific Incorporation,Jun 4 2021,n/a,40.0,15
Mirror of Heaven,"Action, Indie, RPG",$9.25,EnjoyPlay Ltd,Jun 1 2024,n/a,81.0,888
my brother lives in a canyon,Adventure,Free To Play,Kenneth Dodrill,Jul 22 2021,n/a,95.0,69
CHUCHEL,"Adventure, Casual, Indie",$9.99,Amanita Design,Mar 7 2018,n/a,83.0,3068
Betrayer,"Action, Adventure, Indie",[],Blackpowder Games,Mar 24 2014,n/a,81.0,3692
Crack it Up! - Prologue,"Casual, Simulation, Free To Play",Free To Play,Somnambulist Games,Jul 9 2024,n/a,87.0,32
Ginseng Hero,"Action, Adventure, Indie",$2.99,"Sokpop Collective, Tom van den Boogaart",Mar 31 2020,n/a,77.0,31
Tales of Escape,"Adventure, Casual, Indie, Free To Play",Free To Play,OnSkull Games,Mar 15 2017,n/a,61.0,2069
Dino D-Day,"Action, Indie",$9.99,800 North and Digital Ranch,Apr 8 2011,n/a,86.0,7911
Yatagarasu Attack on Cataclysm,"Action, Indie",$14.99,Yatagarasu Dev Team,Jul 7 2015,n/a,66.0,190
Marvin's Mittens,"Adventure, Casual, Indie",$5.99,Breakfall,Dec 17 2014,n/a,99.0,124
F.E.A.R. 3,Action,$19.99,Day 1 Studios,Jun 21 2011,n/a,70.0,6362
Haven Moon,"Adventure, Casual, Indie",$11.99,Francois Roussel,Jul 8 2016,n/a,77.0,570
Underhero,"Adventure, Indie, RPG",$14.99,Paper Castle Games,Sep 19 2018,n/a,91.0,652
R00000,Indie,$2.99,Weekend Warriors,Oct 13 2023,n/a,70.0,20
Battle Arena,"Action, Free To Play, Massively Multiplayer",Free To Play,ShadowWolf Games,Sep 16 2019,n/a,62.0,50
FurBalls Racing,"Indie, Racing",$3.99,Michael Maresch,Jan 30 2023,n/a,100.0,10
RADtv,"Action, Casual, Indie, Sports",$9.99,Ruffian Games,Aug 2 2019,n/a,64.0,25
Pawnbarian,"Indie, Strategy",$9.99,j4nw,Sep 24 2021,n/a,91.0,409
Ara Fell: Enhanced Edition,"Action, Adventure, Casual, Indie, RPG",$14.99,Stegosoft Games,Jun 2 2016,n/a,94.0,1671
Raywin,"Adventure, Indie, RPG",$4.99,Flatline,Jul 29 2015,n/a,60.0,65
Field of Glory: Empires,Strategy,$39.99,Ageod,Jul 11 2019,n/a,81.0,697
Raptor Valley,"Action, Adventure, Indie, Simulation",$3.99,Andrew Stout,Sep 9 2016,n/a,78.0,37
Death Ray Manta SE,"Action, Indie",$4.99,The Future Of Videogames,Sep 17 2015,n/a,87.0,65
Break Everything - Living room,"Action, Adventure, Casual, Indie, RPG, Simulation, Sports, Strategy",$199.99,Hede,Jan 19 2023,n/a,84.0,13
My Lust Wish,"Action, Adventure, Indie, RPG, Simulation, Early Access",$19.99,Biggus Diccus Games,Jul 18 2023,n/a,68.0,94
In His Time,"Adventure, Casual, Indie",$5.99,TearyHand studio,Oct 2 2023,n/a,89.0,19
Stacks:Space!,"Casual, Indie, Simulation",$4.99,Stacks:Engine,Feb 20 2023,n/a,84.0,64
Bus Simulator 18,Simulation,$24.99,stillalive studios,Jun 13 2018,n/a,79.0,8134
Zorro The Chronicles,"Action, Adventure",$29.99,BKOM Studios,Jun 16 2022,n/a,84.0,52
Hyperun,"Indie, Racing, Sports",$5.99,"Uki Uki Lab, Concrete Games",Jul 11 2017,n/a,82.0,46
Heckpoint,"Action, Indie",$9.99,"Nodacoy Games, Jadan Bliss",Apr 9 2018,n/a,100.0,12
苍白花树繁茂之时Blood Flowers,"Adventure, Casual, Indie, RPG, Simulation, Strategy",$7.99,Bone Nail,Apr 14 2023,n/a,83.0,166
Voltage,"Action, Adventure, Casual, Indie",$9.99,F-Games,May 28 2019,n/a,40.0,10
Trendpoker 3D: Free Online Poker,"Casual, Free To Play, Indie, Massively Multiplayer, Simulation, Sports, Strategy",Free,BufoProject,Apr 14 2020,n/a,71.0,130
Kill 'Em All,"Action, Indie",$2.99,AppRoarr Studios,May 31 2018,n/a,69.0,13
Listen,"Action, Casual",$2.99,PENG MIN,Sep 20 2023,n/a,10.0,10
Asylamba: Influence,"Casual, Indie, Strategy",$5.99,"Gil Clavien, Noé Zufferey, Jacky Casas",May 23 2018,n/a,80.0,45
Sledders,"Racing, Simulation, Sports, Early Access",$24.99,Hanki Games,Dec 5 2023,n/a,95.0,1863
Clan of Death,"Action, Adventure, Casual, Indie, Strategy",Free To Play,Julian Roeckl,Oct 1 2021,n/a,84.0,13
Love challenge,"Casual, Indie, RPG, Simulation",$12.99,"雪山雞白郎, SnowGBL",Jan 15 2024,n/a,80.0,193
J-Town: A Visual Novel,"Casual, Free To Play, Indie, RPG",Free,Star Town,May 18 2023,n/a,92.0,26
WREST,Adventure,$19.99,Shaftesbury Lucid Inc,Jul 28 2020,n/a,61.0,21
Magdalena,"Adventure, Indie",$0.99,MagdalenaTeam,Feb 22 2016,n/a,39.0,202
Moto VR,"Racing, Simulation, Sports, Early Access",$9.99,AneaGames,Feb 23 2018,n/a,46.0,15
Toad's Soul Hopper,"Action, Casual, Indie, Early Access",$3.98,MUTAN,May 22 2024,n/a,100.0,21
Square Keeper,"Adventure, Indie",$4.99,KanakStudio,Jun 9 2022,n/a,90.0,10
Instant Farmer - Logic Puzzle,Casual,$1.99,Mens Sana Interactive,Feb 5 2021,n/a,94.0,139
Run Of Mydan,"Action, Adventure, Early Access",Free To Play,Virtew,Jul 28 2017,n/a,76.0,91
Flow Parkour,"Action, Casual, Indie, RPG, Strategy",Free,"Raphael, Elo, Chui",Jul 17 2024,n/a,71.0,76
TEMPEST : Tower of Probatio,"Casual, Strategy",Free To Play,New Normal Soft Inc.,Feb 27 2024,n/a,60.0,58
ICEY,"Action, Adventure, RPG",$10.99,FantaBlade Network,Nov 17 2016,n/a,90.0,23887
Mini War - Three Kingdoms,"Casual, Indie, Strategy",$0.99,YangZeyu,Nov 30 2020,n/a,88.0,17
Practisim Designer,"Action, Casual, Free To Play, Simulation",Free,AncientSky Games,Feb 14 2023,n/a,95.0,47
Fantasy Grounds VTT,"Indie, RPG, Strategy",$19.99,"SmiteWorks USA, LLC",Nov 5 2020,n/a,82.0,657
Clash II,"Adventure, Indie, Strategy",$24.99,Prime Bit Games SA,Feb 15 2024,n/a,65.0,72
Echoed World,"Action, Adventure, Free To Play, Indie",Free,Team DOTS,Dec 4 2017,n/a,75.0,558
Cold Massacre,"Action, Adventure, Free To Play, Indie",Free To Play,"SeventyFour Productions, Nithriotto Games",Oct 18 2022,n/a,85.0,14
Thrive,"Casual, Indie, Simulation, Early Access",$4.99,Revolutionary Games Studio,Nov 26 2021,n/a,92.0,1036
SFD : Rogue TRPG,"Indie, RPG, Strategy",$7.99,icefill,Aug 17 2018,n/a,87.0,88
Skate Rift,"Indie, Sports",$5.99,Mt.Zero Software,Nov 1 2022,n/a,100.0,48
Snow Queen - a fairy tale for a big boy,Casual,$3.99,El Vagabundo,May 1 2023,n/a,36.0,11
World of Talesworth: Idle MMO Simulator,"Adventure, Free To Play, Indie, Simulation",Free To Play,Talesworth Game Studio,Aug 18 2022,n/a,70.0,359
Dale & Dawson Stationery Supplies,"Casual, RPG, Strategy",$7.99,Striped Panda Studios,Aug 30 2024,n/a,92.0,4106
Enchanted Blacksmith,"Casual, Indie, Simulation, Early Access",$6.99,Tanuki Sun,Aug 28 2023,n/a,88.0,27
"Jacktus Green: The Fluffy, the Spiky and the Spicy","Action, Adventure, Casual, Indie, Free To Play",Free,"Broncho Games, ESAT",Jul 21 2022,n/a,73.0,64
Arcano: The Trickery,Strategy,$4.99,Jonathan Calsolaro,Sep 23 2021,n/a,81.0,11
The Scent of Summer,"Adventure, Free To Play",Free,aimino,Jan 23 2018,n/a,83.0,42
InfiniPicross 2.0,"Casual, Indie, Strategy",$6.99,Reverse Impact,Jul 10 2018,n/a,86.0,22
ARAIGNEES,"Action, Adventure, Indie",$5.99,wannaodin,Dec 3 2021,n/a,77.0,22
Muscle Magic,"Action, Indie",Free,Disco Dog,Apr 26 2019,n/a,91.0,47
BANZAI PECAN: The Last Hope For the Young Century,"Action, Indie",$2.99,SERIOUS*IMPACT WORKS,Aug 6 2012,n/a,85.0,21
DevLife,"Casual, Simulation, Early Access",$10.99,Roman Studio,Aug 21 2020,n/a,62.0,53
Zombie City Defense 2,"Action, Indie, Simulation, Strategy",$9.99,Mozg Labs,Aug 19 2016,n/a,66.0,153
Outer Terror,"Action, Adventure, Indie",$9.99,Salt & Pixel LLC,Apr 20 2023,n/a,82.0,35
VR INTERACTIVE TRAILER: Runes,"Action, Adventure, Indie",Free,StormBorn Studio,Nov 8 2018,n/a,100.0,11
东方栖霞园 ~ Blue devil in the Belvedere.,"Action, Indie",$9.99,东方祈华梦制作组,May 21 2021,n/a,92.0,258
PhobLack,"Action, Adventure, Indie",$4.99,InferiorWorks,Aug 9 2024,n/a,90.0,22
Masks Of Deception,"Casual, Indie, Free To Play, Early Access",Free To Play,Reflect Studios,Jun 17 2022,n/a,67.0,181
Shapebreaker - Tower Defense Deckbuilder,"Indie, Strategy",$4.99,Alexander Van den Bulck,May 2 2023,n/a,80.0,47
Radio Commander: Pacific Campaign Demo,Strategy,[],Squadron Studio,Oct 11 2024,n/a,69.0,13
THE FATE OF MIRADOR CHAPTER ONE,"Adventure, Casual, Indie, RPG, Simulation, Strategy",$7.99,OneManVN,Jul 23 2022,n/a,72.0,29
Blackout Z: Slaughterhouse Edition,"Action, Indie",$4.99,NukGames,Oct 20 2017,n/a,82.0,217
Dura Vita Online,"Action, Adventure, Indie, RPG, Early Access",Free To Play,PBS Designs,Jan 5 2021,n/a,62.0,37
The Mercury Man,"Action, Adventure, Casual, Indie",$3.99,Mehsoft,May 20 2018,n/a,83.0,557
花妖物语/Flower girl,"Casual, Indie, RPG, Strategy, Free To Play",Free To Play,9Garden,May 20 2021,n/a,83.0,2640
Ladykiller in a Bind,Indie,$19.99,Love Conquers All Games,Oct 10 2016,n/a,92.0,184
Isle of Swaps,"Indie, RPG, Strategy",$14.99,Fuzz Force,Sep 27 2024,n/a,95.0,93
Storm,"Indie, Simulation",$9.99,Eko Software,Jun 27 2013,n/a,69.0,63
Apocalyptic Vibes,"Action, Adventure, Indie",$19.99,Amanito Computing,Mar 1 2023,n/a,80.0,184
Fate of Kai,"Adventure, Casual, Indie",$6.99,TRYLIGHT GAME STUDIO,Mar 19 2021,n/a,90.0,153
Succumate,"Adventure, Indie, RPG",$14.99,Dojin Otome,Nov 20 2020,n/a,83.0,862
DepthViewer,"Utilities, Early Access",Free,Chanjin Park,Nov 30 2022,n/a,100.0,13
Anarcute,"Action, Indie",$14.99,Anarteam,Jul 12 2016,n/a,92.0,477
Street Fighting Simulator,"Action, Adventure, Casual, Indie, RPG, Simulation",$0.99,Astra Playroom,Mar 1 2024,n/a,93.0,16
Global Soccer: A Management Game 2018,"Casual, Indie, Simulation, Sports, Strategy, Free To Play",Free To Play,Forever Young Games,Apr 6 2018,n/a,56.0,16
Bud Farm Idle Tycoon,Simulation,Free To Play,LDRLY Games,Nov 15 2022,n/a,57.0,108
ViVO,"Action, Adventure",$1.99,"Eren Çoban, Onur Aktaş",Aug 15 2019,n/a,60.0,10
The Call of Krul'ar,"Indie, Simulation, Strategy",$2.99,Devious Oatmeal,Jun 8 2022,n/a,84.0,32
AMBER Battle Royale,"Action, Free To Play, Indie, Massively Multiplayer, Strategy, Early Access",Free To Play,Kobal Andrii,Dec 6 2022,n/a,50.0,28
Fish Hero,Adventure,$2.99,MODE24,Aug 2 2024,n/a,81.0,60
MECHA AND TANK FIGHTING,"Adventure, Casual, Indie, RPG, Strategy",$2.99,呜噜噜,Mar 15 2021,n/a,91.0,12
Guilty Me,"Adventure, Casual, Indie, Simulation, Strategy",$5.99,HKGamesStudio,Jul 31 2023,n/a,75.0,37
Paradise Trails,"Casual, Simulation",$7.99,HFTGames,Sep 29 2021,n/a,58.0,39
Implements of Hell,"Action, Adventure, Indie",$4.99,PsychoRavens,Nov 26 2021,n/a,68.0,79
Eiyu*Senki Gold – A New Conquest,"Adventure, RPG, Strategy",$34.99,Tenco,Jun 25 2021,n/a,85.0,354
Deborg Desolation Pre-Born,"Action, Adventure",$1.99,Deborg Desolation,Dec 2 2021,n/a,90.0,11
Space Architect,"Indie, Simulation, Strategy, Early Access",$6.99,Albert Wiatr,Nov 25 2020,n/a,88.0,27
Lambda Wars,"Strategy, Free To Play",Free,Vortal Storm,Dec 5 2014,n/a,92.0,6534
Age of Fear: The Free World,"Adventure, Indie, RPG, Strategy, Free To Play",Free,Leslaw Sliwko,Jan 18 2019,n/a,84.0,395
Solenars Edge II: Aurora of The Seventh Dawn,"Action, Adventure, Indie, RPG, Strategy",Free To Play,Team Syukino,Jun 8 2020,n/a,93.0,16
Undead World,"RPG, Early Access",Free,Undead World Team,Mar 10 2023,n/a,89.0,119
Pape Rangers,"Action, RPG",$3.99,Pape Game Studio,Aug 9 2024,n/a,69.0,112
Drugs to Bee,"Casual, Indie",$4.99,CSM,Jun 20 2018,n/a,92.0,14
Need For Speed: Hot Pursuit,Racing,[],Criterion Games,Nov 16 2010,n/a,81.0,17383
Jump Jumpz,"Casual, Free To Play, Indie",Free,Gronzragüer Games,Dec 4 2018,n/a,60.0,33
CLOCKWORK PUSSY,"Action, Adventure",$6.99,by Cassandra,Aug 10 2021,n/a,16.0,12
WILL: A Wonderful World / WILL：美好世界,"Adventure, Casual, Indie",$14.99,WMY Studio,Jun 6 2017,n/a,92.0,4459
Fire & Maneuver,"Indie, Strategy",$9.99,"Armchair History Interactive, Targon Studios",Apr 19 2023,n/a,68.0,202
Speedonauts,"Action, Racing, Sports",$7.99,World Away Games,Feb 21 2023,n/a,96.0,25
Locked Up,Indie,$12.99,EMIKA_GAMES,Apr 23 2020,n/a,77.0,1138
Project Ictos,"Action, Casual, Indie",$4.99,Andrew Burke,Feb 23 2024,n/a,100.0,14
Quest Of Peril,"Adventure, Indie, Strategy, Free To Play",Free,Agaricus Games,May 29 2024,n/a,90.0,10
FishOrChicken,"Action, Casual, Indie",$2.99,XXL,May 27 2024,n/a,100.0,15
BLACK BIRD,"Action, Indie",$18.99,Onion Games,Oct 30 2018,n/a,92.0,82
CASE: Animatronics,"Action, Adventure, Indie, Simulation",$9.99,"Walnut LLC, Last Level",Aug 3 2016,n/a,84.0,3362
Droneboi: Conquest,"Action, Adventure, Casual, Indie, Massively Multiplayer, Simulation",$8.99,Rizen Planet Studios,Sep 10 2022,n/a,82.0,28
WELCOME,"Action, Adventure, Indie, Simulation, Strategy, Early Access",Free To Play,TomasKGames,Feb 12 2020,n/a,50.0,10
Twin Breaker: A Sacred Symbols Adventure,"Action, Casual, Indie",$9.99,Lillymo Games,Sep 22 2020,n/a,90.0,10
WarBirds Dogfights,"Action, Massively Multiplayer, Simulation",$19.99,iEntertainment Network Inc,Jan 14 2016,n/a,20.0,10
Clocker,"Adventure, Indie, RPG",$4.99,熊孩子工作室,Feb 14 2019,n/a,78.0,172
Killing Time (Classic),Action,$9.99,The 3DO Company,Aug 15 1995,n/a,73.0,88
Space Slurpies,"Action, Adventure, Casual, Indie",$4.99,Alexander Clark,Apr 8 2021,n/a,97.0,36
Roce's Journey,"Casual, Free To Play, Indie, Strategy",Free,聖Rawrence,Oct 30 2020,n/a,88.0,18
Let's Sing 2019,Casual,$29.99,Voxler,Mar 3 2019,n/a,28.0,49
Esoterika,"Indie, Early Access",$9.99,Inkshade,Oct 2 2024,n/a,60.0,10
Pixel Survivor - Pixel Up!,"Action, Indie, Early Access",$0.99,Panda Indie Studio,May 18 2023,n/a,77.0,22
King of Seas,"Action, Adventure, Indie, RPG",$24.99,3DClouds,May 25 2021,n/a,57.0,559
Regenesis,"Action, Adventure, Indie, RPG, Strategy",Free,Klopsy,May 22 2023,n/a,78.0,57
BattleGroupVR,"Action, Simulation, Strategy",$24.99,SpaceOwl Games,Jul 31 2023,n/a,92.0,787
Hakuoki: Edo Blossoms,Adventure,$9.99,"Idea Factory, Design Factory",Mar 13 2018,n/a,95.0,762
Beat Souls,"Action, Casual, Indie",$11.99,Zoo Corporation,Jul 29 2021,n/a,61.0,21
Mystery Case Files: Moths to a Flame Collector's Edition,"Adventure, Casual",$9.99,Eipix Entertainment,Aug 23 2019,n/a,97.0,34
Wallkill,"Action, Adventure, Indie",$4.99,2ev1l,Feb 22 2024,n/a,100.0,11
CHROMA,"Action, Free To Play",Free,Dragonfly Games,Aug 1 2024,n/a,91.0,37
DEEEER Simulator: Your Average Everyday Deer Game,"Action, Casual, Indie, Simulation",$14.99,Gibier Games,Nov 23 2021,n/a,92.0,3473
Dig Deep,"Adventure, Casual, Simulation",$4.99,CrazyLabs,May 20 2024,n/a,79.0,34
Hidden Series Prologue,"Casual, Free To Play, Indie",Free,Nivnan,Jul 28 2023,n/a,52.0,38
Vanity Fair: The Pursuit,"Casual, Indie, RPG, Simulation",$6.99,MuYan Studio,Feb 19 2024,n/a,88.0,3158
Emilia's PLAYROOM VR,"Casual, Indie",$12.99,Marmalade Star,Aug 30 2023,n/a,33.0,15
Dimension Drifter,"Action, Adventure, Casual, Indie, Simulation, Early Access",$12.99,BlueEagle Productions,Sep 27 2018,n/a,78.0,28
Moe! Ninja Girls,"Free To Play, Simulation",Free To Play,NTT Solmare,Feb 26 2019,n/a,74.0,310
Secret World Legends,"Action, Adventure, Massively Multiplayer, RPG, Free To Play",Free To Play,Funcom,Jul 31 2017,n/a,67.0,8957
Jay's Walkin',"Casual, Indie, Strategy",Free,"Thomas Hsu, Kelvin Chung, Ian Wohlers",Apr 16 2021,n/a,92.0,38
THE ARCHER: Dead Hunt,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy",$0.99,evlavv_studio,Feb 6 2018,n/a,25.0,20
Step-Sister's Pussy 🔞,"Casual, Indie, RPG, Simulation",$9.99,Lust Desires 🖤,May 4 2024,n/a,63.0,133
Supposedly Wonderful Future,"Adventure, Indie",$9.99,KisekiDrillTeam,Apr 18 2018,n/a,94.0,17
Neon Abyss,"Action, Adventure, Indie, RPG",$19.99,Veewo Games,Jul 14 2020,n/a,86.0,18945
Aero's Quest,"Action, Indie",$4.99,"Soloweb Studios, Ravens Eye Studio",Jun 8 2015,n/a,94.0,36
Wizard's Way Out,"Adventure, Casual, Indie",$3.99,Kikimora Games,Apr 24 2023,n/a,90.0,33
POSTAL 2,"Action, Adventure, Indie",$9.99,Running With Scissors,Apr 14 2003,n/a,96.0,90460
War Selection,"Indie, Massively Multiplayer, Strategy, Free To Play, Early Access",Free To Play,Glyph Worlds,Oct 8 2019,n/a,86.0,20910
Bad Way,"Action, Adventure, Indie",$4.99,Montee Games,Sep 22 2022,n/a,67.0,49
iles,"Casual, Free To Play, Indie, Racing, Early Access",Free To Play,Cocos,Aug 18 2022,n/a,76.0,39
Escape from Kyoto House,"Adventure, Indie",$4.99,Taichi Games,Jun 10 2020,n/a,90.0,121
Cubicity: Slide puzzle,"Adventure, Indie",$4.99,Pirate Parrot,Mar 20 2019,n/a,86.0,15
Chair F*cking Simulator,"Casual, Indie, Simulation",$1.99,SoSorrySoft,Jul 7 2020,n/a,95.0,548
BOROS,"Action, Casual, Indie",$4.99,Kraken Bit,Apr 6 2017,n/a,93.0,16
Giana Sisters: Twisted Dreams - Rise of the Owlverlord,"Action, Indie",$4.99,Black Forest Games,Sep 26 2013,n/a,83.0,327
